# Task: bending2
# Frequency (Hz): 20
# Clock (millisecond): 250
# Duration (seconds): 120
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
154,38500,30.0,0.0,1.25,0.43,17.67,0.47
155,38750,30.0,0.0,2.33,0.47,17.33,0.47
156,39000,30.0,0.0,4.0,0.0,17.67,0.47
157,39250,30.0,0.0,3.0,0.0,18.0,0.0
158,39500,30.0,0.0,1.8,0.98,18.0,0.0
159,39750,30.0,0.0,1.0,0.0,17.5,0.5
160,40000,30.0,0.0,2.33,0.47,17.67,0.47
161,40250,30.0,0.0,2.5,0.5,17.5,0.5
162,40500,30.0,0.0,2.0,0.71,17.5,0.5
163,40750,30.0,0.0,2.0,0.82,17.25,0.43
164,41000,30.0,0.0,4.0,0.0,16.75,1.3
165,41250,30.0,0.0,4.0,0.0,16.75,0.83
166,41500,30.0,0.0,3.0,0.0,17.33,0.47
167,41750,30.0,0.0,4.5,0.5,16.8,0.75
168,42000,30.0,0.0,2.75,0.43,17.25,0.83
169,42250,30.0,0.0,1.25,0.43,17.0,1.0
170,42500,30.0,0.0,2.0,0.0,16.5,0.5
171,42750,30.0,0.0,2.5,0.5,16.0,1.0
172,43000,30.0,0.0,2.0,0.0,16.33,0.47
173,43250,30.0,0.0,2.67,0.47,16.67,0.94
174,43500,30.0,0.0,2.5,0.5,16.0,0.82
175,43750,30.0,0.0,3.0,1.22,16.0,0.71
176,44000,30.0,0.0,2.0,0.0,16.75,0.83
177,44250,30.0,0.0,3.0,1.58,16.75,1.09
178,44500,30.0,0.0,4.5,0.87,16.25,0.83
179,44750,30.0,0.0,6.0,0.0,16.0,0.82
180,45000,30.0,0.0,6.5,0.5,15.67,0.94
181,45250,30.0,0.0,7.0,0.0,16.0,1.0
182,45500,30.0,0.0,7.33,0.47,15.5,0.5
183,45750,30.0,0.0,7.0,0.0,16.0,0.82
184,46000,30.0,0.0,7.0,0.0,15.5,0.5
185,46250,30.0,0.0,7.6,0.49,14.75,0.43
186,46500,30.0,0.0,7.33,0.47,15.67,0.47
187,46750,30.0,0.0,7.33,0.47,15.0,0.71
188,47000,30.0,0.0,7.33,0.47,15.5,0.5
189,47250,30.0,0.0,7.33,0.47,15.5,0.5
190,47500,30.0,0.0,6.5,0.5,15.67,0.47
191,47750,30.0,0.0,6.33,0.47,15.5,0.5
192,48000,30.0,0.0,6.5,0.5,15.5,0.5
193,48250,30.0,0.0,6.33,0.47,15.33,0.47
194,48500,30.0,0.0,5.5,0.5,16.0,1.0
195,48750,30.0,0.0,5.5,0.5,16.33,0.94
196,49000,30.0,0.0,6.0,0.0,15.67,0.47
197,49250,30.0,0.0,5.33,0.47,15.5,0.5
198,49500,30.0,0.0,5.33,0.47,15.5,0.5
199,49750,30.0,0.0,5.67,0.94,16.0,1.0
200,50000,30.0,0.0,5.5,0.87,16.0,1.0
201,50250,30.0,0.0,7.0,0.82,16.5,0.5
202,50500,30.0,0.0,7.0,0.0,15.67,0.47
203,50750,30.0,0.0,6.5,0.5,16.0,1.0
204,51000,30.0,0.0,6.25,0.43,15.75,0.83
205,51250,30.0,0.0,3.0,0.0,15.5,1.12
206,51500,30.0,0.0,5.67,0.47,16.33,1.25
207,51750,30.0,0.0,8.0,0.82,17.33,1.7
208,52000,30.0,0.0,6.5,2.06,17.75,0.83
209,52250,30.0,0.0,5.5,1.5,18.33,0.47
210,52500,30.0,0.0,4.33,1.89,18.25,0.43
211,52750,30.5,0.5,4.5,1.5,17.75,0.43
212,53000,30.0,0.0,3.5,1.12,19.0,0.82
213,53250,29.5,0.5,4.25,1.48,18.0,0.0
214,53500,30.0,0.0,5.0,0.0,18.0,0.0
215,53750,30.0,0.0,3.25,0.43,18.0,0.0
216,54000,30.0,0.0,3.67,0.47,17.5,0.5
217,54250,30.0,0.0,4.0,0.0,17.0,0.82
218,54500,30.0,0.0,4.5,0.5,17.67,0.47
219,54750,30.0,0.0,4.0,0.0,16.5,0.5
220,55000,30.0,0.0,6.0,0.0,16.25,0.83
221,55250,29.67,0.47,6.0,0.0,16.33,0.94
222,55500,29.75,0.43,4.5,1.12,16.75,0.83
223,55750,29.75,0.43,2.25,0.43,17.25,0.83
224,56000,30.0,0.0,5.0,1.22,16.67,0.47
225,56250,29.75,0.43,5.75,0.43,16.0,1.0
226,56500,29.75,0.43,5.75,0.43,15.75,0.83
227,56750,30.0,0.0,6.0,0.0,16.0,0.71
228,57000,29.75,0.43,5.5,0.5,16.0,1.0
229,57250,29.5,0.5,5.25,0.43,16.0,1.0
230,57500,29.25,0.43,4.25,0.43,16.0,1.0
231,57750,29.25,0.43,5.5,0.5,15.5,0.5
232,58000,29.5,0.5,6.0,0.71,15.5,0.5
233,58250,29.5,0.5,6.33,0.47,15.33,0.47
234,58500,29.5,0.5,6.0,0.0,15.5,0.5
235,58750,29.67,0.47,6.75,0.43,16.0,0.82
236,59000,29.25,0.43,6.5,0.5,16.5,1.12
237,59250,29.0,0.0,6.25,0.83,16.5,0.5
238,59500,29.0,0.0,6.0,0.0,16.25,0.83
239,59750,29.25,0.43,5.5,0.5,16.5,0.5
240,60000,29.25,0.43,5.0,0.0,17.0,1.0
241,60250,29.5,0.5,5.0,0.71,16.5,0.5
242,60500,29.5,0.5,6.0,0.0,16.5,0.5
243,60750,29.0,0.0,6.25,0.43,16.0,1.0
244,61000,29.25,0.43,6.25,0.43,15.75,0.83
245,61250,29.0,0.0,6.0,0.0,15.5,0.5
246,61500,29.0,0.0,6.0,0.0,15.75,0.83
247,61750,29.0,0.0,6.0,0.0,16.33,1.25
248,62000,29.25,0.43,6.0,0.0,16.33,0.47
249,62250,29.0,0.0,5.5,0.5,16.5,0.5
250,62500,29.0,0.0,5.75,0.43,16.75,0.83
251,62750,29.0,0.0,5.25,0.43,17.33,0.94
252,63000,29.0,0.0,5.5,0.5,17.33,0.94
253,63250,29.0,0.0,6.0,0.0,16.5,1.12
254,63500,29.0,0.0,5.0,0.0,16.25,0.83
255,63750,29.25,0.43,5.0,0.71,16.5,0.5
256,64000,29.0,0.0,5.0,0.71,17.0,0.71
257,64250,29.25,0.43,6.0,0.0,16.5,0.5
258,64500,29.0,0.0,6.25,0.43,16.25,0.83
259,64750,29.0,0.0,6.25,0.43,16.25,0.83
260,65000,29.0,0.0,4.75,0.43,16.5,1.12
261,65250,28.75,0.43,5.25,0.43,17.0,1.0
262,65500,28.67,0.47,4.67,0.47,16.5,0.5
263,65750,29.0,0.0,4.75,0.43,17.33,0.94
264,66000,29.0,0.0,5.0,0.0,17.5,0.5
265,66250,29.0,0.0,5.5,0.5,16.5,0.5
266,66500,29.0,0.0,5.0,0.0,16.0,1.0
267,66750,29.0,0.0,5.75,0.43,15.67,0.47
268,67000,29.0,0.0,6.75,0.43,15.5,0.5
269,67250,29.0,0.0,7.0,0.0,15.67,0.94
270,67500,28.75,0.43,6.0,0.0,16.5,1.12
271,67750,28.75,0.43,4.75,0.43,17.0,1.0
272,68000,28.75,0.43,4.25,0.43,17.0,1.0
273,68250,29.0,0.0,4.5,0.5,17.0,1.0
274,68500,29.0,0.0,5.0,0.0,18.0,0.0
275,68750,28.67,0.47,4.0,0.0,16.67,0.94
276,69000,28.5,0.5,4.75,0.43,16.25,0.83
277,69250,28.75,0.43,5.0,0.0,16.5,0.5
278,69500,28.67,0.47,5.0,0.0,17.33,0.94
279,69750,28.67,0.47,5.0,0.0,17.0,0.71
280,70000,29.0,0.0,5.0,0.0,17.0,1.0
281,70250,29.0,0.0,4.25,0.43,17.0,1.0
282,70500,29.0,0.0,4.0,0.0,17.0,1.0
283,70750,29.0,0.0,5.0,0.0,17.33,0.94
284,71000,28.5,0.5,4.75,0.43,17.5,0.5
285,71250,29.0,0.0,4.67,0.47,17.5,0.5
286,71500,28.6,0.49,4.8,0.75,17.5,0.5
287,71750,28.5,0.5,5.0,0.0,17.5,0.5
288,72000,28.5,0.5,5.0,0.0,16.75,0.83
289,72250,28.75,0.43,8.67,0.47,15.67,1.25
290,72500,29.0,0.0,7.0,0.82,18.5,1.12
291,72750,30.0,0.0,11.5,1.5,17.5,1.5
292,73000,30.0,0.0,12.75,0.43,16.67,0.47
293,73250,30.0,0.0,12.0,0.0,17.75,1.09
294,73500,30.0,0.0,11.5,0.5,18.75,0.83
295,73750,30.0,0.0,11.0,0.0,19.5,1.12
296,74000,30.0,0.0,9.75,0.83,19.5,0.5
297,74250,30.0,0.0,9.0,0.0,18.33,0.47
298,74500,30.0,0.0,9.0,0.0,18.0,0.0
299,74750,30.0,0.0,8.5,0.5,18.0,0.0
300,75000,30.0,0.0,7.25,0.43,18.0,0.0
301,75250,30.0,0.0,7.25,0.43,18.5,0.5
302,75500,30.0,0.0,9.5,0.5,18.67,0.47
303,75750,30.0,0.0,11.0,0.0,18.5,0.5
304,76000,30.0,0.0,11.0,0.0,18.5,0.5
305,76250,30.0,0.0,10.75,0.43,18.5,0.5
306,76500,30.0,0.0,10.75,0.43,18.5,0.5
307,76750,30.0,0.0,10.75,0.43,18.75,0.83
308,77000,30.0,0.0,10.75,0.43,18.67,0.47
309,77250,30.0,0.0,10.5,0.5,18.67,0.47
310,77500,30.0,0.0,10.33,0.47,18.33,0.47
311,77750,30.0,0.0,10.0,0.0,18.67,0.47
312,78000,30.0,0.0,10.0,0.0,18.33,0.47
313,78250,30.0,0.0,9.5,0.5,18.0,0.0
314,78500,30.0,0.0,9.0,0.0,18.5,0.5
315,78750,30.0,0.0,8.0,0.0,18.5,0.5
316,79000,30.0,0.0,8.25,0.43,18.5,0.5
317,79250,30.0,0.0,8.0,0.0,18.67,0.47
318,79500,30.0,0.0,8.0,0.0,19.0,1.0
319,79750,30.0,0.0,8.0,0.0,19.0,1.0
320,80000,30.0,0.0,6.5,0.5,19.0,1.0
321,80250,30.0,0.0,7.25,0.43,19.67,0.47
322,80500,30.0,0.0,7.5,0.5,19.25,1.3
323,80750,30.0,0.0,7.33,0.47,20.0,0.82
324,81000,30.0,0.0,9.0,0.0,20.33,1.3
325,81250,30.0,0.0,7.5,1.66,19.25,0.83
326,81500,30.0,0.0,4.75,0.43,19.67,0.47
327,81750,29.75,0.43,7.75,1.3,19.0,1.0
328,82000,30.0,0.0,9.5,0.5,18.67,0.47
329,82250,30.0,0.0,11.6,0.49,18.75,0.83
330,82500,30.0,0.0,12.0,0.0,18.67,0.47
331,82750,29.75,0.43,12.0,0.0,18.25,0.43
332,83000,29.5,0.5,12.0,0.0,18.25,0.43
333,83250,29.5,0.5,12.0,0.0,18.25,0.43
334,83500,29.75,0.43,12.0,0.0,18.5,0.5
335,83750,29.75,0.43,12.0,0.0,18.25,0.43
336,84000,29.75,0.43,12.0,0.0,18.0,0.0
337,84250,29.5,0.5,12.0,0.0,18.0,0.0
338,84500,29.5,0.5,12.0,0.0,18.0,0.0
339,84750,29.0,0.0,12.0,0.0,18.0,0.0
340,85000,29.33,0.47,12.0,0.0,18.33,0.47
341,85250,29.0,0.0,12.0,0.0,18.33,0.47
342,85500,29.33,0.47,12.0,0.0,18.67,0.47
343,85750,29.33,0.47,12.0,0.0,18.5,0.5
344,86000,29.0,0.0,12.0,0.0,18.5,0.5
345,86250,29.25,0.43,12.0,0.0,18.5,0.5
346,86500,29.33,0.47,12.0,0.0,19.0,0.82
347,86750,29.25,0.43,12.0,0.0,18.33,0.47
348,87000,29.5,0.5,12.0,0.0,18.0,0.0
349,87250,29.0,0.0,12.0,0.0,18.33,0.47
350,87500,29.0,0.0,12.0,0.0,18.0,0.0
351,87750,30.0,0.0,12.0,0.0,19.0,0.0
352,88000,29.0,0.0,12.0,0.0,18.5,0.5
353,88250,29.33,0.47,12.0,0.0,18.67,0.47
354,88500,29.0,0.0,12.0,0.0,18.5,0.5
355,88750,28.33,0.47,12.0,0.0,19.0,0.82
356,89000,28.33,0.47,11.0,1.0,18.5,0.5
357,89250,28.25,0.43,7.5,0.5,18.25,0.43
358,89500,28.25,0.43,4.25,2.28,18.25,0.43
359,89750,29.0,0.0,11.0,1.22,17.5,0.5
360,90000,29.0,0.0,12.0,0.0,15.75,0.43
361,90250,29.67,0.47,12.0,0.0,16.67,1.25
362,90500,29.5,0.5,12.0,0.0,16.67,0.94
363,90750,29.0,0.0,12.33,0.47,17.5,0.5
364,91000,29.0,0.0,12.75,0.43,17.75,0.43
365,91250,29.5,0.5,12.75,0.43,18.0,0.0
366,91500,29.5,0.5,12.75,0.43,17.0,1.0
367,91750,29.0,0.0,12.25,0.43,17.33,0.94
368,92000,29.25,0.43,12.0,0.0,17.0,0.71
369,92250,29.0,0.0,12.0,0.0,17.0,0.82
370,92500,29.25,0.43,12.0,0.0,16.25,0.43
371,92750,29.0,0.0,11.67,0.47,16.67,1.25
372,93000,28.5,0.5,12.0,0.0,17.67,0.47
373,93250,29.0,0.0,12.5,0.5,18.33,0.47
374,93500,29.0,0.0,11.33,0.47,18.75,0.83
375,93750,29.0,0.0,12.0,0.0,19.33,0.94
376,94000,29.33,0.47,12.0,0.0,18.75,0.83
377,94250,29.33,0.47,12.0,0.0,19.0,0.82
378,94500,29.0,0.0,12.33,0.47,18.67,0.94
379,94750,29.0,0.0,12.75,0.43,19.33,0.94
380,95000,29.0,0.0,13.5,0.5,19.25,0.83
381,95250,29.0,0.0,13.0,0.0,19.25,0.83
382,95500,29.0,0.0,13.0,0.0,19.25,0.83
383,95750,28.5,0.5,13.5,0.5,19.0,1.0
384,96000,29.0,0.0,13.67,0.47,19.33,0.94
385,96250,28.67,0.47,12.0,0.71,18.33,0.47
386,96500,28.0,0.71,8.75,0.43,18.75,1.48
387,96750,28.5,0.5,9.0,0.0,19.25,0.83
388,97000,29.0,0.0,9.5,0.5,18.0,0.0
389,97250,28.5,0.5,8.5,0.5,18.25,0.43
390,97500,29.0,0.0,9.0,0.0,18.33,0.47
391,97750,29.0,0.0,9.5,0.5,19.0,0.71
392,98000,29.0,0.0,9.75,0.43,19.25,0.83
393,98250,28.67,0.47,10.0,0.0,19.67,0.47
394,98500,28.5,0.5,10.0,0.0,19.75,0.83
395,98750,29.0,0.0,10.0,0.0,20.33,0.94
396,99000,28.67,0.47,10.0,0.71,19.67,0.47
397,99250,29.0,0.0,10.33,0.47,19.0,1.0
398,99500,29.0,0.0,9.67,0.47,19.5,0.5
399,99750,29.0,0.0,10.25,0.43,19.0,0.82
400,100000,28.75,0.43,9.75,0.43,18.75,0.83
401,100250,28.5,0.5,9.75,0.43,19.25,0.83
402,100500,27.75,0.43,9.75,0.43,19.25,0.83
403,100750,28.0,0.0,10.0,0.0,19.33,0.94
404,101000,28.0,0.71,10.25,0.43,19.0,1.0
405,101250,28.0,0.0,11.0,0.0,19.25,0.83
406,101500,28.0,0.0,11.0,0.0,18.67,0.94
407,101750,28.0,0.0,11.0,0.0,19.25,0.83
408,102000,28.33,0.47,11.25,0.43,20.33,0.94
409,102250,28.0,0.0,12.0,0.0,19.0,0.71
410,102500,28.0,0.0,10.0,1.63,18.0,0.71
411,102750,28.0,0.0,7.25,1.09,19.5,1.12
412,103000,28.0,0.0,8.75,0.43,21.0,0.0
413,103250,28.25,0.43,9.25,0.43,20.25,0.83
414,103500,28.67,0.47,10.67,0.47,20.25,0.83
415,103750,29.0,0.0,12.0,0.0,20.67,0.47
416,104000,29.0,0.0,12.0,0.0,20.67,0.47
417,104250,28.75,0.43,11.5,0.5,19.75,0.83
418,104500,28.5,0.5,11.0,0.0,18.75,0.83
419,104750,28.75,0.43,11.25,0.43,18.5,0.5
420,105000,28.25,0.43,11.67,0.47,18.67,0.94
421,105250,28.5,0.5,12.0,0.0,19.25,0.83
422,105500,28.33,0.47,12.0,0.0,20.67,0.47
423,105750,28.0,0.0,12.0,0.0,20.25,0.83
424,106000,27.5,0.5,12.0,0.0,20.0,0.82
425,106250,28.0,0.0,12.0,0.0,21.0,0.0
426,106500,28.5,0.5,12.0,0.0,20.0,1.0
427,106750,28.0,0.0,12.0,0.0,19.33,0.94
428,107000,27.5,0.5,11.75,0.43,19.0,0.71
429,107250,28.0,0.0,11.33,0.47,18.75,0.83
430,107500,28.0,0.71,10.75,0.43,19.0,1.22
431,107750,27.5,0.87,11.25,0.83,20.5,0.87
432,108000,29.0,0.71,12.0,0.0,18.25,0.43
433,108250,30.0,0.0,12.0,0.0,18.0,0.0
434,108500,29.67,0.47,10.0,1.22,17.67,0.47
435,108750,29.0,0.0,10.0,0.0,18.33,1.25
436,109000,29.0,0.0,9.75,0.83,19.25,0.83
437,109250,28.75,0.43,11.0,1.22,20.0,1.0
438,109500,28.25,0.43,10.25,1.3,18.25,1.09
439,109750,29.0,0.0,12.0,0.0,17.33,0.94
440,110000,29.75,0.43,11.0,1.22,17.75,1.09
441,110250,30.0,0.0,9.33,0.47,18.75,0.83
442,110500,30.0,0.0,6.25,0.43,20.5,0.5
443,110750,30.0,0.0,8.25,0.83,19.0,1.0
444,111000,30.0,0.0,9.75,1.3,20.25,0.83
445,111250,29.75,0.43,9.0,0.0,19.67,0.94
446,111500,30.0,0.0,8.75,0.43,20.0,0.71
447,111750,29.33,0.47,9.0,1.58,20.0,0.82
448,112000,29.25,0.43,10.75,0.43,18.75,0.83
449,112250,29.25,0.43,11.5,0.5,18.5,0.5
450,112500,29.33,0.47,9.0,0.0,18.5,0.5
451,112750,29.0,0.0,10.25,0.43,18.25,0.43
452,113000,28.5,0.5,10.0,0.71,18.5,0.5
453,113250,28.5,0.5,9.0,0.0,18.5,0.5
454,113500,28.75,0.43,9.25,0.43,18.5,0.5
455,113750,28.75,0.43,8.25,0.83,17.75,0.43
456,114000,29.0,0.0,9.5,0.87,17.5,0.87
457,114250,28.5,0.5,9.33,0.94,16.33,0.47
458,114500,28.5,0.5,11.75,0.43,20.0,0.71
459,114750,28.25,0.43,10.5,0.5,20.5,0.5
460,115000,28.5,0.5,9.25,0.43,20.25,0.83
461,115250,28.33,0.47,11.75,0.43,20.33,0.94
462,115500,28.67,0.47,10.0,0.82,20.25,0.83
463,115750,28.67,0.47,9.0,0.0,21.0,0.0
464,116000,28.5,0.5,8.75,0.83,21.0,0.0
465,116250,29.0,0.0,7.5,0.5,20.5,0.5
466,116500,29.25,0.43,6.75,0.43,20.5,0.5
467,116750,29.0,0.0,7.67,0.47,20.75,0.43
468,117000,28.25,0.43,9.0,0.71,20.75,0.43
469,117250,29.0,0.0,11.25,0.43,21.0,0.0
470,117500,29.0,0.0,12.0,0.0,20.75,0.43
471,117750,29.0,0.71,11.25,0.43,21.25,0.43
472,118000,29.0,0.0,10.0,0.82,21.33,0.47
